name,school,position,nil_valuation,nil_rank,class_year,recruiting_stars,recruiting_rating,national_rank,state,followers,headshot_url,profile_url,category
Quinton Wilson,Overtime Elite,SG,218288,,2028,4.0,94.94859747545581,19.0,GA,0,https://on3static.com/uploads/assets/912/495/495912.png,https://www.on3.com/db/quinton-wilson-250739/,hs_basketball
Malik Moore,Union Catholic Regional S,PG,208465,,2028,4.0,94.92533894343151,20.0,NJ,0,https://on3static.com/uploads/assets/694/499/499694.jpeg,https://www.on3.com/db/malik-moore-250935/,hs_basketball
Davion Adkins,Prolific Prep,PF,205676,,2026,4.0,94.41956521739131,52.0,CA,3433,https://on3static.com/uploads/assets/937/338/338937.jpeg,https://www.on3.com/db/davion-adkins-237682/,hs_basketball
Xavier Skipworth,The Bullis School,SF,199084,,2028,4.0,94.86091631603553,21.0,MD,0,https://on3static.com/uploads/assets/964/495/495964.png,https://www.on3.com/db/xavier-skipworth-250848/,hs_basketball
Jarvis Hayes Jr.,Woodward Academy,SG,197606,,2027,4.0,94.6958391771856,31.0,GA,4452,https://on3static.com/uploads/assets/596/395/395596.jpeg,https://www.on3.com/db/jarvis-hayes-jr-245399/,hs_basketball
Tai Bell,Mater Lakes Academy,PG,190126,,2028,4.0,94.73602150537634,22.0,FL,0,https://on3static.com/uploads/assets/30/495/495030.png,https://www.on3.com/db/tai-bell-250854/,hs_basketball
Vaughn Karvala,Bella Vista College Preparatory School,SF,188905,,2026,4.0,94.28405797101448,54.0,AZ,0,https://on3static.com/uploads/assets/947/389/389947.png,https://www.on3.com/db/vaughn-karvala-244192/,hs_basketball
Zion Green,Mt. Zion Prep,SF,184839,,2027,4.0,94.69098877980365,32.0,MD,2595,https://on3static.com/uploads/assets/584/349/349584.jpg,https://www.on3.com/db/zion-green-242306/,hs_basketball
Tarris Bouie,SPIRE Academy,SF,183589,,2026,4.0,94.5286231884058,51.0,OH,429,https://on3static.com/uploads/assets/567/365/365567.jpeg,https://www.on3.com/db/tarris-bouie-240811/,hs_basketball
TJ Jamison,Calvary Baptist Academy,PG,182874,,2027,4.0,94.60821645628796,33.0,LA,7430,https://on3static.com/uploads/assets/607/349/349607.jpeg,https://www.on3.com/db/tj-jamison-240803/,hs_basketball
Boss Mhoon,The King's Academy,SG,181570,,2028,4.0,94.39424964936887,23.0,CA,0,https://on3static.com/uploads/assets/841/495/495841.png,https://www.on3.com/db/boss-mhoon-250748/,hs_basketball
Anthony Felesi,Utah Prep,SG,180216,,2026,4.0,95.05253623188405,44.0,UT,2593,https://on3static.com/uploads/assets/852/482/482852.jpeg,https://www.on3.com/db/anthony-felesi-237701/,hs_basketball
Anthony Spratt,Benton,SF,173399,,2028,4.0,94.36602384291724,24.0,AR,0,https://on3static.com/uploads/assets/919/495/495919.png,https://www.on3.com/db/anthony-spratt-250772/,hs_basketball
Gene Roebuck,La Mirada,SG,169976,,2027,4.0,94.55134408602152,36.0,CA,20874,https://on3static.com/uploads/assets/237/465/465237.png,https://www.on3.com/db/gene-roebuck-242303/,hs_basketball
