name,school,position,nil_valuation,nil_rank,class_year,recruiting_stars,recruiting_rating,national_rank,state,followers,headshot_url,profile_url,category
Darryn Peterson,Prolific Prep,CG,1475743,44.0,2025,5.0,99.69314516129032,2.0,CA,26568,https://on3static.com/uploads/assets/254/485/485254.png,https://www.on3.com/db/darryn-peterson-156883/,college_basketball
Labaron Philon,Link Academy,PG,1442619,45.0,2024,4.0,96.48831967456675,34.0,MO,38451,https://on3static.com/uploads/assets/456/205/205456.jpg,https://www.on3.com/db/labaron-philon-153504/,college_basketball
Jaden Bradley,IMG Academy,PG,1370000,50.0,2022,4.0,97.50702227993439,26.0,FL,33934,https://on3static.com/uploads/assets/509/23/23509.jpeg,https://www.on3.com/db/jaden-bradley-52576/,college_basketball
Jeremy Fears,Joliet West,PG,1346812,52.0,2023,4.0,95.95607914160745,40.0,IL,64832,https://on3static.com/uploads/assets/909/23/23909.jpeg,https://www.on3.com/db/jeremy-fears-60371/,college_basketball
Nate Ament,Highland,SF,1334723,55.0,2025,5.0,99.43588709677421,4.0,VA,14250,https://on3static.com/uploads/assets/431/472/472431.png,https://www.on3.com/db/nate-ament-162087/,college_basketball
Bryce James,Sierra Canyon,SG,1331813,56.0,2025,3.0,85.75,231.0,CA,3420500,https://on3static.com/uploads/assets/391/208/208391.jpg,https://www.on3.com/db/bryce-james-157726/,college_basketball
Keaton Wagler,Shawnee Mission Northwest,SG,1219308,69.0,2025,3.0,87.58967391304348,179.0,KS,3603,https://on3static.com/uploads/assets/790/570/570790.jpg,https://www.on3.com/db/keaton-wagler-244210/,college_basketball
Chris Cenac,Link Academy,PF,1215927,71.0,2025,5.0,99.32983870967742,6.0,MO,14198,https://on3static.com/uploads/assets/39/358/358039.jpg,https://www.on3.com/db/chris-cenac-236267/,college_basketball
PJ Haggerty,Crosby,SG,1212126,72.0,2022,3.0,89.2578804347826,151.0,TX,5258,https://on3static.com/uploads/assets/374/304/304374.png,https://www.on3.com/db/pj-haggerty-96721/,college_basketball
Mikel Brown Jr.,DME Academy,PG,1205544,73.0,2025,5.0,99.00403225806453,7.0,FL,49903,https://on3static.com/uploads/assets/491/205/205491.jpg,https://www.on3.com/db/mikel-brown-jr-158520/,college_basketball
Hansel Enmanuel,Life Academy,CG,1179193,77.0,2022,3.0,83.0,267.0,FL,4406266,https://on3static.com/uploads/assets/608/32/32608.jpg,https://www.on3.com/db/hansel-enmanuel-150021/,college_basketball
Tyler Tanner,Brentwood Academy,PG,1162848,82.0,2024,3.0,83.70380434782608,256.0,TN,5223,https://on3static.com/uploads/assets/314/206/206314.png,https://www.on3.com/db/tyler-tanner-236018/,college_basketball
Koa Peat,Perry,SF,1149935,86.0,2025,5.0,98.76169354838709,8.0,AZ,62662,https://on3static.com/uploads/assets/223/113/113223.jpeg,https://www.on3.com/db/koa-peat-154247/,college_basketball
Bruce Thornton,Milton,PG,1148145,87.0,2022,4.0,94.86174465733235,58.0,GA,32476,https://on3static.com/uploads/assets/564/23/23564.jpeg,https://www.on3.com/db/bruce-thornton-15348/,college_basketball
Kiyan Anthony,Long Island Lutheran,SG,1108932,91.0,2025,4.0,96.10206545510734,33.0,NY,1340830,https://on3static.com/uploads/assets/474/205/205474.jpg,https://www.on3.com/db/kiyan-anthony-162557/,college_basketball
Darius Acuff,IMG Academy,PG,1099195,93.0,2025,5.0,98.74798387096773,9.0,FL,47481,https://on3static.com/uploads/assets/457/205/205457.jpg,https://www.on3.com/db/darius-acuff-179993/,college_basketball
Brayden Burries,Roosevelt,CG,1023110,,2025,5.0,98.67298387096774,10.0,CA,21110,https://on3static.com/uploads/assets/805/321/321805.png,https://www.on3.com/db/brayden-burries-158332/,college_basketball
Pryce Sandfort,Waukee Northwest,SF,1021228,,2023,4.0,92.90193901989683,91.0,IA,8494,https://on3static.com/uploads/assets/626/427/427626.jpg,https://www.on3.com/db/pryce-sandfort-96986/,college_basketball
Meleek Thomas,Overtime Elite,SG,1009205,,2025,5.0,98.5258064516129,11.0,GA,49983,https://on3static.com/uploads/assets/834/321/321834.png,https://www.on3.com/db/meleek-thomas-152851/,college_basketball
Alijah Arenas,Chatsworth,SG,978669,,2025,5.0,98.37862903225806,12.0,CA,68784,https://on3static.com/uploads/assets/972/192/192972.jpeg,https://www.on3.com/db/alijah-arenas-179173/,college_basketball
Graham Ike,Overland,PF,970753,,2020,0.0,,,CO,8338,https://on3static.com/uploads/assets/375/170/170375.jpeg,https://www.on3.com/db/graham-ike-156769/,college_basketball
Bennett Stirtz,Liberty,PG,895413,,2022,,,,,11019,https://on3static.com/uploads/assets/776/386/386776.png,https://www.on3.com/db/bennett-stirtz-246747/,college_basketball
Isiah Harwell,Wasatch Academy,SG,887007,,2025,5.0,98.2766129032258,13.0,UT,16238,https://on3static.com/uploads/assets/510/205/205510.jpg,https://www.on3.com/db/isiah-harwell-158523/,college_basketball
Tounde Yessoufou,St. Joseph,SF,850764,,2025,5.0,98.26589324767632,14.0,CA,25280,https://on3static.com/uploads/assets/830/321/321830.png,https://www.on3.com/db/tounde-yessoufou-158532/,college_basketball
Flory Bidunga,Kokomo,PF,840556,,2024,4.0,98.20766129032258,18.0,IN,37473,https://on3static.com/uploads/assets/18/435/435018.jpg,https://www.on3.com/db/flory-bidunga-153411/,college_basketball
Braylon Mullins,Greenfield-Central,SG,803136,,2025,4.0,98.03524808638602,15.0,IN,8778,https://on3static.com/uploads/assets/726/501/501726.png,https://www.on3.com/db/braylon-mullins-236720/,college_basketball
Dior Johnson,Prolific Prep,PG,797473,,2022,4.0,95.46781042741341,49.0,CA,560983,https://on3static.com/uploads/assets/39/439/439039.jpg,https://www.on3.com/db/dior-johnson-144078/,college_basketball
Shaqir O'Neal,Union Grove,SF,787850,,2021,0.0,,,GA,4314201,https://on3static.com/uploads/assets/342/34/34342.jpeg,https://www.on3.com/db/shaqir-oneal-106632/,college_basketball
Silas Demary Jr.,Combine Academy,PG,779849,,2023,4.0,94.14225313190863,74.0,NC,11911,https://on3static.com/uploads/assets/717/501/501717.png,https://www.on3.com/db/silas-demary-jr-150175/,college_basketball
Cayden Boozer,Columbus,PG,747051,,2025,4.0,97.20460292509568,18.0,FL,72381,https://on3static.com/uploads/assets/238/207/207238.jpg,https://www.on3.com/db/cayden-boozer-150003/,college_basketball
Oscar Cluff,Unknown,C,731849,,0,,,,,992,https://on3static.com/uploads/assets/994/528/528994.jpg,https://www.on3.com/db/oscar-cluff-174623/,college_basketball
Ebuka Okorie,Brewster Academy,PG,697568,,2025,3.0,85.7866847826087,227.0,NH,950,https://on3static.com/uploads/assets/692/257/257692.jpeg,https://www.on3.com/db/ebuka-okorie-238905/,college_basketball
Boogie Fland,Archbishop Stepinac,PG,686390,,2024,4.0,98.1665322580645,19.0,NY,87596,https://on3static.com/uploads/assets/152/442/442152.png,https://www.on3.com/db/boogie-fland-64138/,college_basketball
Shelton Henderson,Bellaire,SF,671647,,2025,4.0,97.16693548387097,19.0,TX,12221,https://on3static.com/uploads/assets/392/337/337392.jpeg,https://www.on3.com/db/shelton-henderson-151180/,college_basketball
Jalen Haralson,La Lumiere School,SF,645154,,2025,4.0,97.09351421541827,20.0,IN,21472,https://on3static.com/uploads/assets/772/237/237772.jpeg,https://www.on3.com/db/jalen-haralson-158528/,college_basketball
Andrej Stojakovic,Jesuit,SF,639852,,2023,4.0,97.12407706753511,25.0,CA,64870,https://on3static.com/uploads/assets/901/440/440901.png,https://www.on3.com/db/andrej-stojakovic-147264/,college_basketball
Trey McKenney,St. Mary's,SG,633436,,2025,4.0,97.08948195735374,21.0,MI,28981,https://on3static.com/uploads/assets/47/207/207047.jpg,https://www.on3.com/db/trey-mckenney-158535/,college_basketball
Donovan Dent,Centennial,PG,619620,,2022,0.0,,,CA,34794,https://on3static.com/uploads/assets/736/281/281736.png,https://www.on3.com/db/donovan-dent-147605/,college_basketball
Zuby Ejiofor,Garland,PF,615646,,2022,4.0,95.3540622697126,50.0,TX,8030,https://on3static.com/uploads/assets/293/188/188293.png,https://www.on3.com/db/zuby-ejiofor-123915/,college_basketball
Milan Momcilovic,Pewaukee,PF,600080,,2023,4.0,95.81918754605748,44.0,WI,18985,https://on3static.com/uploads/assets/348/571/571348.png,https://www.on3.com/db/milan-momcilovic-89617/,college_basketball
Ja'Kobi Gillespie,Greeneville,PG,585826,,2022,,,,,12901,https://on3static.com/uploads/assets/429/472/472429.png,https://www.on3.com/db/jakobi-gillespie-241424/,college_basketball
Dwayne Aristode,Brewster Academy,SF,578450,,2025,4.0,97.05308555399719,22.0,NH,3375,https://on3static.com/uploads/assets/964/261/261964.jpeg,https://www.on3.com/db/dwayne-aristode-238164/,college_basketball
Jasper Johnson,Overtime Elite,SG,560535,,2025,4.0,96.87235362635795,25.0,GA,98406,https://on3static.com/uploads/assets/453/205/205453.jpg,https://www.on3.com/db/jasper-johnson-158521/,college_basketball
Aday Mara,Casademont Zaragoza,C,550965,,2023,0.0,,,,0,https://on3static.com/uploads/assets/957/438/438957.png,https://www.on3.com/db/aday-mara-179483/,college_basketball
Darius Adams,La Lumiere School,SG,540947,,2025,4.0,96.88927945301542,24.0,IN,13990,https://on3static.com/uploads/assets/808/321/321808.png,https://www.on3.com/db/darius-adams-158526/,college_basketball
Dailyn Swain,Columbus Africentric Early College,SF,508271,,2023,4.0,93.28840733235076,84.0,OH,16658,https://on3static.com/uploads/assets/410/431/431410.png,https://www.on3.com/db/dailyn-swain-147255/,college_basketball
Matthew Able,Sagemont Prep,SG,474434,,2025,4.0,96.86165937670859,26.0,FL,0,https://on3static.com/uploads/assets/899/334/334899.png,https://www.on3.com/db/matthew-able-236397/,college_basketball
