name,school,position,nil_valuation,nil_rank,class_year,recruiting_stars,recruiting_rating,national_rank,state,followers,headshot_url,profile_url,category
Alex Junghans,Lipscomb Academy,IF,0,,2024,,,,,2084,https://on3static.com/uploads/assets/74/144/144074.png,https://www.on3.com/db/alex-junghans-176028/,hs_baseball
